ET_dice,ET_hd95,TC_dice,TC_hd95,WT_dice,WT_hd95,case,fold,gt_ET_vox,gt_TC_vox,gt_WT_vox,mean_dice,mean_hd95,pred_ET_vox,pred_TC_vox,pred_WT_vox,trainer
0.9112510607887802,2.23606797749979,0.928386471902117,1.9732050807567902,0.9192657820972404,5.385164807134504,BraTS20_Training_132.nii.gz,3,21250,25664,173928,0.9196344382627125,3.1981459551303613,23528,24927,168913,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.9092835632226642,1.0,0.9501608250157509,2.0,0.9537479476664139,1.4142135623730951,BraTS20_Training_140.nii.gz,3,26264,46495,137301,0.937730778634943,1.4714045207910318,27530,43976,134341,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.9295885577468338,1.0,0.9762969768772617,1.0,0.9589677391478123,1.4142135623730951,BraTS20_Training_154.nii.gz,3,32363,62211,94086,0.9549510912573026,1.1380711874576983,31121,61866,91061,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.9358424447908252,1.0,0.9612102198707894,1.4142135623730951,0.7362331883405829,14.7648230602334,BraTS20_Training_164.nii.gz,3,43375,56563,125370,0.8777619510007325,5.726345540868832,44518,56276,74640,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.8814846115923657,1.7320508075688772,0.9382878550093656,2.23606797749979,0.9388148628934939,2.449489742783178,BraTS20_Training_168.nii.gz,3,74539,101553,163378,0.9195291098317417,2.1392028426172818,67451,95977,154003,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.908884553998936,1.0,0.9470452172845066,1.4142135623730951,0.9425204982821491,1.7320508075688772,BraTS20_Training_170.nii.gz,3,13224,25202,99859,0.9328167565218639,1.3820881233139908,14971,23651,89913,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.765263812584223,2.23606797749979,0.8520091135045568,7.0710678118654755,0.9035970690548442,6.4031242374328485,BraTS20_Training_171.nii.gz,3,16944,70168,146494,0.840289998381208,5.236753342266038,21644,65016,123726,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.47799475371611777,23.173260452512935,0.4490351872871737,23.108440016582687,0.7393639490676484,21.414944994990172,BraTS20_Training_177.nii.gz,3,1037,1241,12952,0.5554646300236465,22.565548488028597,2394,3164,20190,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.9488687296066549,1.0,0.963956043956044,1.0,0.929255601409467,2.8284271247461903,BraTS20_Training_184.nii.gz,3,26938,42503,122929,0.947360124990722,1.60947570824873,28840,43947,139014,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.8740044925464571,1.4142135623730951,0.9436368422592062,1.7320508075688772,0.9608309695018904,3.0,BraTS20_Training_193.nii.gz,3,29915,53790,130288,0.9261574347691846,2.0487547899806575,23952,48777,136581,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.9317792811150053,1.0,0.9750563044684531,1.0,0.9540082792350775,1.7320508075688772,BraTS20_Training_194.nii.gz,3,38724,77990,99624,0.9536146216061786,1.2440169358562925,34890,75195,93389,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.8142316343885445,2.0,0.9198859726727612,2.8284271247461903,0.9352953198446761,2.23606797749979,BraTS20_Training_195.nii.gz,3,21184,32325,50735,0.8898043089686606,2.35483170074866,15270,28713,47125,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.8940424654710369,1.4142135623730951,0.8812506068550344,1.7320508075688772,0.9482127779341402,1.7320508075688772,BraTS20_Training_200.nii.gz,3,4539,4664,44798,0.9078352834200705,1.6261050591702833,5163,5635,47580,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.8906366698675446,1.7320508075688772,0.9580588574442768,1.0,0.9620003125119772,1.0,BraTS20_Training_201.nii.gz,3,36248,42239,175302,0.9368986132745996,1.2440169358562925,29359,39280,163885,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.6944063143445436,3.1622776601683795,0.8646778402491946,6.164414002968976,0.939051021381701,5.196152422706632,BraTS20_Training_212.nii.gz,3,27851,100041,184720,0.8327117253251464,4.840948028614663,42085,105742,192612,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.9119543193958372,1.4142135623730951,0.9155698719077937,3.1622776601683795,0.924734246185075,5.916079783099616,BraTS20_Training_213.nii.gz,3,15114,19273,57168,0.917419479162902,3.4975236685470303,17460,20464,55154,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.8933290364163713,1.0,0.9289194611636572,2.23606797749979,0.9189928730481156,2.0,BraTS20_Training_215.nii.gz,3,25944,36002,66672,0.9137471235427147,1.74535599249993,23704,33778,76587,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.938056049822064,1.0,0.9380168741124384,1.4142135623730951,0.9236055916592641,1.4142135623730951,BraTS20_Training_217.nii.gz,3,8813,11879,21984,0.9332261718645889,1.2761423749153968,9171,12063,20794,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.8658894475303899,1.4142135623730951,0.9389770357311579,2.23606797749979,0.9541187275762689,2.0,BraTS20_Training_218.nii.gz,3,61113,82517,111312,0.9196617369459389,1.8834271799576283,75528,91057,109715,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.8630676120358192,3.1622776601683795,0.9483521162251166,2.23606797749979,0.9695699209077577,1.0,BraTS20_Training_225.nii.gz,3,111250,120221,206134,0.9269965497228978,2.132781879222723,87191,109953,209836,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.9064948633118579,1.0,0.849211356466877,2.23606797749979,0.9517165518439182,1.4142135623730951,BraTS20_Training_233.nii.gz,3,2642,2702,16748,0.902474257207551,1.550093846624295,3101,3638,17798,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.7687921980495124,13.601470508735444,0.8887148117472133,6.782329983125268,0.9381796167369083,2.0,BraTS20_Training_234.nii.gz,3,11994,109824,157749,0.8652288755112113,7.461266830620238,8001,90598,142880,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.8780229666084564,1.4142135623730951,0.9167066111131595,2.0,0.9578466194154655,3.0,BraTS20_Training_237.nii.gz,3,16998,26485,162397,0.9175253990456937,2.1380711874576983,20796,27757,151528,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.861382509045122,2.0,0.8987293904099228,4.123105625617661,0.8752273670102435,4.47213595499958,BraTS20_Training_242.nii.gz,3,27478,36247,54958,0.8784464221550962,3.53174719353908,35263,43085,70390,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.8038015695874433,45.45327270945405,0.8559355935593559,49.56813492557492,0.9472430890668789,1.7320508075688772,BraTS20_Training_243.nii.gz,3,14523,20508,154118,0.8689934174045594,32.25115281419928,13255,19488,147397,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.7701840157533781,2.449489742783178,0.9389007806597834,2.23606797749979,0.9576634262374819,1.4142135623730951,BraTS20_Training_244.nii.gz,3,26937,62554,149604,0.8889160742168811,2.033257094218688,31971,64518,150562,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.8286735337397519,2.8284271247461903,0.8796117810552742,4.0,0.9400371177752902,2.8284271247461903,BraTS20_Training_246.nii.gz,3,26417,49349,70781,0.8827741441901055,3.21895141649746,21153,39879,65003,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.8547200778068202,2.449489742783178,0.8241963746668434,4.123105625617661,0.886612007944187,3.7416573867739413,BraTS20_Training_260.nii.gz,3,17858,39137,49924,0.8551761534726169,3.4380842517249266,15044,28774,48261,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.0,,0.9528574352443545,1.4142135623730951,0.946031195293895,1.4142135623730951,BraTS20_Training_265.nii.gz,3,0,43406,61746,0.6329628768460832,1.4142135623730951,159,44540,65068,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.0,,0.8230324180365507,4.58257569495584,0.9443066080996283,1.7320508075688772,BraTS20_Training_266.nii.gz,3,0,28736,53274,0.5891130087120596,3.1573132512623587,724,25709,50311,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.7204953964448354,7.211102550927978,0.6065331719828603,15.066519173319364,0.8752750878682253,11.180339887498949,BraTS20_Training_274.nii.gz,3,89546,182844,190251,0.734101218765307,11.152653870582096,51432,79938,153730,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.0,,0.00964630225080386,41.24318125460256,0.8870918841074034,5.0,BraTS20_Training_278.nii.gz,3,0,59424,107864,0.29891272878606906,23.12159062730128,17,288,103228,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.801980198019802,2.23606797749979,0.6143046763324485,10.198039027185569,0.9659691541947784,1.7320508075688772,BraTS20_Training_282.nii.gz,3,6642,12609,85121,0.7940846761823429,4.7220526040847455,9922,26567,90073,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.0,,0.651343897030988,9.433981132056603,0.9686681964873165,2.0,BraTS20_Training_289.nii.gz,3,0,42264,191547,0.5400040311727682,5.716990566028302,2236,87173,192376,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.08536585365853659,24.406961828833477,0.7212354823268586,9.0,0.9598567959032992,1.4142135623730951,BraTS20_Training_291.nii.gz,3,126,57282,218263,0.5888193772962315,11.607058463735525,38,101490,202954,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.56452802359882,13.601470508735444,0.8844457022990994,3.0,0.9482665324356635,2.23606797749979,BraTS20_Training_292.nii.gz,3,3815,53829,77020,0.7990800861111943,6.279179495411745,1609,66305,81910,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.3015463917525773,15.615693039259297,0.9172741846469212,3.0,0.9514761828679014,2.0,BraTS20_Training_299.nii.gz,3,659,87769,111018,0.7234322530891333,6.871897679753099,117,102486,120559,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.0,,0.7677478927161687,18.466185312619388,0.9231082320568677,4.47213595499958,BraTS20_Training_306.nii.gz,3,0,97103,180724,0.5636187082576788,11.469160633809484,91,88088,168156,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.8662374821173104,7.810249675906654,0.8239296852849447,7.810249675906654,0.8120059861307253,5.656854249492381,BraTS20_Training_314.nii.gz,3,2810,3497,27311,0.8340577178443268,7.09245120043523,2782,3557,20132,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.6375,1.0,0.9157498729028978,1.7320508075688772,0.9726462832299907,1.0,BraTS20_Training_315.nii.gz,3,109,22547,34226,0.8419653853776294,1.2440169358562925,51,26628,35929,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.28620689655172415,13.641842960405,0.9068947328262001,4.47213595499958,0.9541284839727746,3.1622776601683795,BraTS20_Training_318.nii.gz,3,1855,159875,212186,0.7157433711168997,7.092085525190987,465,141558,208598,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.0,,0.8397355017575545,9.486832980505138,0.9158419009663274,4.358898943540674,BraTS20_Training_323.nii.gz,3,4674,104710,232098,0.5851924675746273,6.922865962022906,0,132267,221061,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.0,,0.48102012235571606,10.677078252031311,0.44420801770363433,18.57417562100671,BraTS20_Training_325.nii.gz,3,125,9759,17082,0.30840938001978346,14.62562693651901,0,3808,53412,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.40166729821902236,9.16515138991168,0.918564912956896,6.4031242374328485,0.9481196500995694,4.123105625617661,BraTS20_Training_327.nii.gz,3,16868,151492,183843,0.7561172870918292,6.563793750987396,4244,159848,199809,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.6136470588235294,51.85556864985669,0.7389992373246675,15.620499351813308,0.951985539251681,3.0,BraTS20_Training_328.nii.gz,3,1036,190188,361783,0.7682106117999593,23.492022667223335,1089,232010,366810,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.0,,0.7775491971903712,7.0,0.9197987843865312,4.123105625617661,BraTS20_Training_335.nii.gz,3,0,60154,136334,0.5657826605256341,5.561552812808831,278,61855,123288,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.9450277499772541,1.0,0.9793984217918018,1.0,0.9810075347157358,1.0,BraTS20_Training_337.nii.gz,3,28232,49901,111967,0.9684779021615972,1.0,26723,49072,112859,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.6791521486643438,12.24744871391589,0.6237371953373366,11.0,0.9149695681256746,2.8284271247461903,BraTS20_Training_344.nii.gz,3,8988,19454,79098,0.7392863040424517,8.69195861288736,4788,8856,71895,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.9099946001669039,1.4142135623730951,0.9516492273577715,2.449489742783178,0.9788611782371021,1.0,BraTS20_Training_348.nii.gz,3,43762,60044,85112,0.9468350019205924,1.621234435052091,37722,55404,85380,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.9575443406734642,1.0,0.9802599356904054,1.0,0.9699290660361426,1.0,BraTS20_Training_363.nii.gz,3,46541,70428,120394,0.9692444474666707,1.0,46827,70453,116446,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
0.9444194081418056,1.0,0.9439723844928306,2.449489742783178,0.9683580220339315,1.0,BraTS20_Training_367.nii.gz,3,19484,21460,126642,0.9522499382228559,1.4831632475943926,20458,23732,128873,nnUNetTrainerUMambaEncRTHD_StageAwareDecoder_SkipCalibration_150epochs
