ET_dice,ET_hd95,TC_dice,TC_hd95,WT_dice,WT_hd95,case,fold,mean_dice,mean_hd95,trainer
0.8684470820969338,1.4142135623730951,0.8509199559679195,2.23606797749979,0.9655526952542189,7.681145747868608,BraTS20_Training_113.nii.gz,0,0.8949732444396907,3.7771424292471645,nnUNetTrainerUMambaEnc_150epochs
0.9292403125434917,1.0,0.9737270313734073,1.0,0.948307002222928,29.68164415931166,BraTS20_Training_114.nii.gz,0,0.950424782046609,10.560548053103886,nnUNetTrainerUMambaEnc_150epochs
0.9357689762737499,1.0,0.9817634128470244,1.0,0.9741396206836918,1.0,BraTS20_Training_116.nii.gz,0,0.963890669934822,1.0,nnUNetTrainerUMambaEnc_150epochs
0.9051059730250481,1.0,0.8712136210651357,2.23606797749979,0.929332776411256,2.0,BraTS20_Training_131.nii.gz,0,0.90188412350048,1.74535599249993,nnUNetTrainerUMambaEnc_150epochs
0.8765340459224069,1.4142135623730951,0.931903176755846,3.0,0.9379895731000535,2.449489742783178,BraTS20_Training_137.nii.gz,0,0.9154755985927688,2.2879011017187576,nnUNetTrainerUMambaEnc_150epochs
0.9124571143409644,1.0,0.7942519307260149,8.749239462252232,0.9373804349160743,3.1622776601683795,BraTS20_Training_138.nii.gz,0,0.8813631599943512,4.303839040806871,nnUNetTrainerUMambaEnc_150epochs
0.8021311596159985,2.23606797749979,0.8894299287410926,4.58257569495584,0.9333533653846153,2.0,BraTS20_Training_145.nii.gz,0,0.8749714845805688,2.939547890818543,nnUNetTrainerUMambaEnc_150epochs
0.9654316271963331,1.0,0.9609683175001206,1.4142135623730951,0.9440844861726633,2.0,BraTS20_Training_150.nii.gz,0,0.956828143623039,1.4714045207910318,nnUNetTrainerUMambaEnc_150epochs
0.9301924734271761,1.0,0.9620837782136915,1.4142135623730951,0.9712626855700457,1.0,BraTS20_Training_155.nii.gz,0,0.9545129790703044,1.1380711874576983,nnUNetTrainerUMambaEnc_150epochs
0.9322620819537681,1.0,0.9714112070013371,1.0,0.9514420261447398,1.4142135623730951,BraTS20_Training_162.nii.gz,0,0.9517051050332817,1.1380711874576983,nnUNetTrainerUMambaEnc_150epochs
0.9197237099252584,1.4142135623730951,0.9498089569308346,1.0,0.9593257105165631,1.0,BraTS20_Training_165.nii.gz,0,0.942952792457552,1.1380711874576983,nnUNetTrainerUMambaEnc_150epochs
0.9337940847647118,1.0,0.9543125533731853,1.0,0.9758429346205945,1.0,BraTS20_Training_174.nii.gz,0,0.9546498575861638,1.0,nnUNetTrainerUMambaEnc_150epochs
0.9063579067872009,1.7320508075688772,0.9364791662375647,3.1622776601683795,0.9465230073595092,2.23606797749979,BraTS20_Training_175.nii.gz,0,0.929786693461425,2.3767988150790154,nnUNetTrainerUMambaEnc_150epochs
0.7115777736480208,2.0,0.8485682107711907,5.385164807134504,0.968787474535376,1.4142135623730951,BraTS20_Training_176.nii.gz,0,0.8429778196515292,2.9331261231692,nnUNetTrainerUMambaEnc_150epochs
0.9611650485436893,1.0,0.9697550530560088,1.0,0.9627542692545092,1.4142135623730951,BraTS20_Training_183.nii.gz,0,0.9645581236180691,1.1380711874576983,nnUNetTrainerUMambaEnc_150epochs
0.9118005690285869,1.0,0.946150097465887,1.4142135623730951,0.9521615223736526,1.4142135623730951,BraTS20_Training_185.nii.gz,0,0.9367040629560421,1.2761423749153968,nnUNetTrainerUMambaEnc_150epochs
0.9013213019658395,1.7320508075688772,0.9598638414365088,2.0,0.9708674905836769,1.4142135623730951,BraTS20_Training_187.nii.gz,0,0.9440175446620084,1.715421456647324,nnUNetTrainerUMambaEnc_150epochs
0.9332707012187166,1.0,0.9724707690618652,1.0,0.9456217589365015,1.4142135623730951,BraTS20_Training_192.nii.gz,0,0.9504544097390277,1.1380711874576983,nnUNetTrainerUMambaEnc_150epochs
0.9012019019537009,1.7320508075688772,0.937849570080975,3.0,0.9475833601686232,2.8284271247461903,BraTS20_Training_197.nii.gz,0,0.9288782774010997,2.5201593107716893,nnUNetTrainerUMambaEnc_150epochs
0.907731694828469,1.0,0.9301997475310017,5.744562646538029,0.9281880729909026,6.082762530298219,BraTS20_Training_203.nii.gz,0,0.9220398384501244,4.275775058945416,nnUNetTrainerUMambaEnc_150epochs
0.9296488333726137,1.0,0.9501690110129757,1.0,0.8497800834555091,2.8284271247461903,BraTS20_Training_204.nii.gz,0,0.9098659759470329,1.60947570824873,nnUNetTrainerUMambaEnc_150epochs
0.8776508972267537,1.0,0.9143114514131292,1.0,0.9396070672252022,1.0,BraTS20_Training_205.nii.gz,0,0.910523138621695,1.0,nnUNetTrainerUMambaEnc_150epochs
0.8516155170667477,3.4641016151377544,0.8704372674826117,3.0,0.9168087588620659,4.242640687119285,BraTS20_Training_207.nii.gz,0,0.8796205144704751,3.5689141007523464,nnUNetTrainerUMambaEnc_150epochs
