model,fold,case,region,gt_voxels,pred_voxels,mask_status,hd95_status,hd95_mm
SegMamba_150epochs,3,BraTS20_Training_201.nii.gz,ET,36248,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,3,BraTS20_Training_212.nii.gz,WT,184720,,both_nonempty,finite,4.69041575982343
SegMamba_150epochs,3,BraTS20_Training_212.nii.gz,TC,100041,,both_nonempty,finite,4.242640687119285
SegMamba_150epochs,3,BraTS20_Training_212.nii.gz,ET,27851,,both_nonempty,finite,2.449489742783178
SegMamba_150epochs,3,BraTS20_Training_213.nii.gz,WT,57168,,both_nonempty,finite,4.242640687119285
SegMamba_150epochs,3,BraTS20_Training_213.nii.gz,TC,19273,,both_nonempty,finite,3.3011900773366416
SegMamba_150epochs,3,BraTS20_Training_213.nii.gz,ET,15114,,both_nonempty,finite,2.449489742783178
SegMamba_150epochs,3,BraTS20_Training_215.nii.gz,WT,66672,,both_nonempty,finite,1.7320508075688772
SegMamba_150epochs,3,BraTS20_Training_215.nii.gz,TC,36002,,both_nonempty,finite,3.0
SegMamba_150epochs,3,BraTS20_Training_215.nii.gz,ET,25944,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,3,BraTS20_Training_217.nii.gz,WT,21984,,both_nonempty,finite,74.74489776832324
SegMamba_150epochs,3,BraTS20_Training_217.nii.gz,TC,11879,,both_nonempty,finite,2.23606797749979
SegMamba_150epochs,3,BraTS20_Training_217.nii.gz,ET,8813,,both_nonempty,finite,1.0
SegMamba_150epochs,3,BraTS20_Training_218.nii.gz,WT,111312,,both_nonempty,finite,2.0
SegMamba_150epochs,3,BraTS20_Training_218.nii.gz,TC,82517,,both_nonempty,finite,2.0
SegMamba_150epochs,3,BraTS20_Training_218.nii.gz,ET,61113,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,3,BraTS20_Training_225.nii.gz,WT,206134,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,3,BraTS20_Training_225.nii.gz,TC,120221,,both_nonempty,finite,2.23606797749979
SegMamba_150epochs,3,BraTS20_Training_225.nii.gz,ET,111250,,both_nonempty,finite,3.0
SegMamba_150epochs,3,BraTS20_Training_233.nii.gz,WT,16748,,both_nonempty,finite,1.0
SegMamba_150epochs,3,BraTS20_Training_233.nii.gz,TC,2702,,both_nonempty,finite,2.0
SegMamba_150epochs,3,BraTS20_Training_233.nii.gz,ET,2642,,both_nonempty,finite,2.23606797749979
SegMamba_150epochs,3,BraTS20_Training_234.nii.gz,WT,157749,,both_nonempty,finite,2.23606797749979
SegMamba_150epochs,3,BraTS20_Training_234.nii.gz,TC,109824,,both_nonempty,finite,5.916079783099616
SegMamba_150epochs,3,BraTS20_Training_234.nii.gz,ET,11994,,both_nonempty,finite,7.810249675906654
SegMamba_150epochs,3,BraTS20_Training_237.nii.gz,WT,162397,,both_nonempty,finite,3.1622776601683795
SegMamba_150epochs,3,BraTS20_Training_237.nii.gz,TC,26485,,both_nonempty,finite,2.23606797749979
SegMamba_150epochs,3,BraTS20_Training_237.nii.gz,ET,16998,,both_nonempty,finite,1.7320508075688772
SegMamba_150epochs,3,BraTS20_Training_242.nii.gz,WT,54958,,both_nonempty,finite,3.7416573867739413
SegMamba_150epochs,3,BraTS20_Training_242.nii.gz,TC,36247,,both_nonempty,finite,4.123105625617661
SegMamba_150epochs,3,BraTS20_Training_242.nii.gz,ET,27478,,both_nonempty,finite,2.449489742783178
SegMamba_150epochs,3,BraTS20_Training_243.nii.gz,WT,154118,,both_nonempty,finite,2.23606797749979
SegMamba_150epochs,3,BraTS20_Training_243.nii.gz,TC,20508,,both_nonempty,finite,35.0
SegMamba_150epochs,3,BraTS20_Training_243.nii.gz,ET,14523,,both_nonempty,finite,31.524592935330595
SegMamba_150epochs,3,BraTS20_Training_244.nii.gz,WT,149604,,both_nonempty,finite,1.7320508075688772
SegMamba_150epochs,3,BraTS20_Training_244.nii.gz,TC,62554,,both_nonempty,finite,4.123105625617661
SegMamba_150epochs,3,BraTS20_Training_244.nii.gz,ET,26937,,both_nonempty,finite,2.23606797749979
SegMamba_150epochs,3,BraTS20_Training_246.nii.gz,WT,70781,,both_nonempty,finite,4.898979485566356
SegMamba_150epochs,3,BraTS20_Training_246.nii.gz,TC,49349,,both_nonempty,finite,5.0
SegMamba_150epochs,3,BraTS20_Training_246.nii.gz,ET,26417,,both_nonempty,finite,3.0
SegMamba_150epochs,3,BraTS20_Training_260.nii.gz,WT,49924,,both_nonempty,finite,8.602325267042627
SegMamba_150epochs,3,BraTS20_Training_260.nii.gz,TC,39137,,both_nonempty,finite,10.488088481701515
SegMamba_150epochs,3,BraTS20_Training_260.nii.gz,ET,17858,,both_nonempty,finite,3.7416573867739413
SegMamba_150epochs,3,BraTS20_Training_265.nii.gz,WT,61746,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,3,BraTS20_Training_265.nii.gz,TC,43406,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,3,BraTS20_Training_265.nii.gz,ET,0,,gt_empty_pred_nonempty,inf,
SegMamba_150epochs,3,BraTS20_Training_266.nii.gz,WT,53274,,both_nonempty,finite,2.0
SegMamba_150epochs,3,BraTS20_Training_266.nii.gz,TC,28736,,both_nonempty,finite,8.06225774829855
SegMamba_150epochs,3,BraTS20_Training_266.nii.gz,ET,0,,gt_empty_pred_nonempty,inf,
SegMamba_150epochs,3,BraTS20_Training_274.nii.gz,WT,190251,,both_nonempty,finite,12.083045973594572
SegMamba_150epochs,3,BraTS20_Training_274.nii.gz,TC,182844,,both_nonempty,finite,15.264337522473747
SegMamba_150epochs,3,BraTS20_Training_274.nii.gz,ET,89546,,both_nonempty,finite,7.280109889280518
SegMamba_150epochs,3,BraTS20_Training_278.nii.gz,WT,107864,,both_nonempty,finite,6.0
SegMamba_150epochs,3,BraTS20_Training_278.nii.gz,TC,59424,,both_nonempty,finite,45.628938186199335
SegMamba_150epochs,3,BraTS20_Training_278.nii.gz,ET,0,,gt_empty_pred_nonempty,inf,
SegMamba_150epochs,3,BraTS20_Training_282.nii.gz,WT,85121,,both_nonempty,finite,1.0
SegMamba_150epochs,3,BraTS20_Training_282.nii.gz,TC,12609,,both_nonempty,finite,5.0990195135927845
SegMamba_150epochs,3,BraTS20_Training_282.nii.gz,ET,6642,,both_nonempty,finite,2.0
SegMamba_150epochs,3,BraTS20_Training_289.nii.gz,WT,191547,,both_nonempty,finite,2.0
SegMamba_150epochs,3,BraTS20_Training_289.nii.gz,TC,42264,,both_nonempty,finite,8.602325267042627
SegMamba_150epochs,3,BraTS20_Training_289.nii.gz,ET,0,,gt_empty_pred_nonempty,inf,
SegMamba_150epochs,3,BraTS20_Training_291.nii.gz,WT,218263,,both_nonempty,finite,1.7320508075688772
SegMamba_150epochs,3,BraTS20_Training_291.nii.gz,TC,57282,,both_nonempty,finite,8.306623862918075
SegMamba_150epochs,3,BraTS20_Training_291.nii.gz,ET,126,,both_nonempty,finite,12.107706384642771
SegMamba_150epochs,3,BraTS20_Training_292.nii.gz,WT,77020,,both_nonempty,finite,2.0
SegMamba_150epochs,3,BraTS20_Training_292.nii.gz,TC,53829,,both_nonempty,finite,3.0
SegMamba_150epochs,3,BraTS20_Training_292.nii.gz,ET,3815,,both_nonempty,finite,11.0
SegMamba_150epochs,3,BraTS20_Training_299.nii.gz,WT,111018,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,3,BraTS20_Training_299.nii.gz,TC,87769,,both_nonempty,finite,2.23606797749979
SegMamba_150epochs,3,BraTS20_Training_299.nii.gz,ET,659,,both_nonempty,finite,15.556349186104045
SegMamba_150epochs,3,BraTS20_Training_306.nii.gz,WT,180724,,both_nonempty,finite,5.916079783099616
SegMamba_150epochs,3,BraTS20_Training_306.nii.gz,TC,97103,,both_nonempty,finite,15.811388300841896
SegMamba_150epochs,3,BraTS20_Training_306.nii.gz,ET,0,,gt_empty_pred_nonempty,inf,
SegMamba_150epochs,3,BraTS20_Training_314.nii.gz,WT,27311,,both_nonempty,finite,5.196152422706632
SegMamba_150epochs,3,BraTS20_Training_314.nii.gz,TC,3497,,both_nonempty,finite,5.0990195135927845
SegMamba_150epochs,3,BraTS20_Training_314.nii.gz,ET,2810,,both_nonempty,finite,1.0
SegMamba_150epochs,3,BraTS20_Training_315.nii.gz,WT,34226,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,3,BraTS20_Training_315.nii.gz,TC,22547,,both_nonempty,finite,2.449489742783178
SegMamba_150epochs,3,BraTS20_Training_315.nii.gz,ET,109,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,3,BraTS20_Training_318.nii.gz,WT,212186,,both_nonempty,finite,3.3166247903554
SegMamba_150epochs,3,BraTS20_Training_318.nii.gz,TC,159875,,both_nonempty,finite,8.366600265340756
SegMamba_150epochs,3,BraTS20_Training_318.nii.gz,ET,1855,,both_nonempty,finite,6.082762530298219
SegMamba_150epochs,3,BraTS20_Training_323.nii.gz,WT,232098,,both_nonempty,finite,4.0
SegMamba_150epochs,3,BraTS20_Training_323.nii.gz,TC,104710,,both_nonempty,finite,5.830951894845301
SegMamba_150epochs,3,BraTS20_Training_323.nii.gz,ET,4674,,both_nonempty,finite,39.348442994561054
SegMamba_150epochs,3,BraTS20_Training_325.nii.gz,WT,17082,,both_nonempty,finite,12.328828005937952
SegMamba_150epochs,3,BraTS20_Training_325.nii.gz,TC,9759,,both_nonempty,finite,7.280109889280518
SegMamba_150epochs,3,BraTS20_Training_325.nii.gz,ET,125,,both_nonempty,finite,87.30091565304868
SegMamba_150epochs,3,BraTS20_Training_327.nii.gz,WT,183843,,both_nonempty,finite,10.63014581273465
SegMamba_150epochs,3,BraTS20_Training_327.nii.gz,TC,151492,,both_nonempty,finite,8.660254037844387
SegMamba_150epochs,3,BraTS20_Training_327.nii.gz,ET,16868,,both_nonempty,finite,6.164414002968976
SegMamba_150epochs,3,BraTS20_Training_328.nii.gz,WT,361783,,both_nonempty,finite,7.483314773547883
SegMamba_150epochs,3,BraTS20_Training_328.nii.gz,TC,190188,,both_nonempty,finite,22.135943621178654
SegMamba_150epochs,3,BraTS20_Training_328.nii.gz,ET,1036,,both_nonempty,finite,50.695167422546305
SegMamba_150epochs,3,BraTS20_Training_335.nii.gz,WT,136334,,both_nonempty,finite,4.47213595499958
SegMamba_150epochs,3,BraTS20_Training_335.nii.gz,TC,60154,,both_nonempty,finite,7.211102550927978
SegMamba_150epochs,3,BraTS20_Training_335.nii.gz,ET,0,,gt_empty_pred_nonempty,inf,
SegMamba_150epochs,3,BraTS20_Training_337.nii.gz,WT,111967,,both_nonempty,finite,1.0
SegMamba_150epochs,3,BraTS20_Training_337.nii.gz,TC,49901,,both_nonempty,finite,2.0
SegMamba_150epochs,3,BraTS20_Training_337.nii.gz,ET,28232,,both_nonempty,finite,1.0
SegMamba_150epochs,3,BraTS20_Training_344.nii.gz,WT,79098,,both_nonempty,finite,3.0
SegMamba_150epochs,3,BraTS20_Training_344.nii.gz,TC,19454,,both_nonempty,finite,12.36931687685298
SegMamba_150epochs,3,BraTS20_Training_344.nii.gz,ET,8988,,both_nonempty,finite,13.490737563232042
SegMamba_150epochs,3,BraTS20_Training_348.nii.gz,WT,85112,,both_nonempty,finite,1.0
SegMamba_150epochs,3,BraTS20_Training_348.nii.gz,TC,60044,,both_nonempty,finite,3.0
SegMamba_150epochs,3,BraTS20_Training_348.nii.gz,ET,43762,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,3,BraTS20_Training_363.nii.gz,WT,120394,,both_nonempty,finite,1.0
SegMamba_150epochs,3,BraTS20_Training_363.nii.gz,TC,70428,,both_nonempty,finite,1.0
SegMamba_150epochs,3,BraTS20_Training_363.nii.gz,ET,46541,,both_nonempty,finite,1.0
SegMamba_150epochs,3,BraTS20_Training_367.nii.gz,WT,126642,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,3,BraTS20_Training_367.nii.gz,TC,21460,,both_nonempty,finite,2.23606797749979
SegMamba_150epochs,3,BraTS20_Training_367.nii.gz,ET,19484,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_001.nii.gz,WT,211979,,both_nonempty,finite,2.449489742783178
SegMamba_150epochs,4,BraTS20_Training_001.nii.gz,TC,43185,,both_nonempty,finite,2.0
SegMamba_150epochs,4,BraTS20_Training_001.nii.gz,ET,27742,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_006.nii.gz,WT,139230,,both_nonempty,finite,2.23606797749979
SegMamba_150epochs,4,BraTS20_Training_006.nii.gz,TC,44774,,both_nonempty,finite,2.18885438199966
SegMamba_150epochs,4,BraTS20_Training_006.nii.gz,ET,24947,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_013.nii.gz,WT,46339,,both_nonempty,finite,2.449489742783178
SegMamba_150epochs,4,BraTS20_Training_013.nii.gz,TC,14535,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_013.nii.gz,ET,4039,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_024.nii.gz,WT,95627,,both_nonempty,finite,5.385164807134504
SegMamba_150epochs,4,BraTS20_Training_024.nii.gz,TC,28472,,both_nonempty,finite,2.23606797749979
SegMamba_150epochs,4,BraTS20_Training_024.nii.gz,ET,23272,,both_nonempty,finite,2.23606797749979
SegMamba_150epochs,4,BraTS20_Training_030.nii.gz,WT,99909,,both_nonempty,finite,3.7416573867739413
SegMamba_150epochs,4,BraTS20_Training_030.nii.gz,TC,7897,,both_nonempty,finite,14.518946586305022
SegMamba_150epochs,4,BraTS20_Training_030.nii.gz,ET,6149,,both_nonempty,finite,2.23606797749979
SegMamba_150epochs,4,BraTS20_Training_035.nii.gz,WT,78815,,both_nonempty,finite,3.1622776601683795
SegMamba_150epochs,4,BraTS20_Training_035.nii.gz,TC,48208,,both_nonempty,finite,3.7416573867739413
SegMamba_150epochs,4,BraTS20_Training_035.nii.gz,ET,24262,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_037.nii.gz,WT,189011,,both_nonempty,finite,6.324555320336759
SegMamba_150epochs,4,BraTS20_Training_037.nii.gz,TC,24963,,both_nonempty,finite,2.23606797749979
SegMamba_150epochs,4,BraTS20_Training_037.nii.gz,ET,15211,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_044.nii.gz,WT,19150,,both_nonempty,finite,6.082762530298219
SegMamba_150epochs,4,BraTS20_Training_044.nii.gz,TC,1814,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_044.nii.gz,ET,1412,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_059.nii.gz,WT,25918,,both_nonempty,finite,5.656854249492381
SegMamba_150epochs,4,BraTS20_Training_059.nii.gz,TC,2073,,both_nonempty,finite,7.54983443527075
SegMamba_150epochs,4,BraTS20_Training_059.nii.gz,ET,1172,,both_nonempty,finite,7.0710678118654755
SegMamba_150epochs,4,BraTS20_Training_060.nii.gz,WT,87324,,both_nonempty,finite,3.0
SegMamba_150epochs,4,BraTS20_Training_060.nii.gz,TC,34530,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_060.nii.gz,ET,16172,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_063.nii.gz,WT,13459,,both_nonempty,finite,3.4641016151377544
SegMamba_150epochs,4,BraTS20_Training_063.nii.gz,TC,3069,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_063.nii.gz,ET,2287,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_064.nii.gz,WT,95815,,both_nonempty,finite,14.730919862656235
SegMamba_150epochs,4,BraTS20_Training_064.nii.gz,TC,79911,,both_nonempty,finite,3.4641016151377544
SegMamba_150epochs,4,BraTS20_Training_064.nii.gz,ET,35310,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_065.nii.gz,WT,24955,,both_nonempty,finite,7.0
SegMamba_150epochs,4,BraTS20_Training_065.nii.gz,TC,3864,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_065.nii.gz,ET,2830,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_073.nii.gz,WT,44519,,both_nonempty,finite,2.449489742783178
SegMamba_150epochs,4,BraTS20_Training_073.nii.gz,TC,16929,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_073.nii.gz,ET,9460,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_075.nii.gz,WT,185137,,both_nonempty,finite,2.0
SegMamba_150epochs,4,BraTS20_Training_075.nii.gz,TC,115876,,both_nonempty,finite,1.7320508075688772
SegMamba_150epochs,4,BraTS20_Training_075.nii.gz,ET,35387,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_077.nii.gz,WT,50183,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_077.nii.gz,TC,11695,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_077.nii.gz,ET,7959,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_078.nii.gz,WT,39411,,both_nonempty,finite,5.0990195135927845
SegMamba_150epochs,4,BraTS20_Training_078.nii.gz,TC,7174,,both_nonempty,finite,5.744562646538029
SegMamba_150epochs,4,BraTS20_Training_078.nii.gz,ET,4321,,both_nonempty,finite,5.0990195135927845
SegMamba_150epochs,4,BraTS20_Training_081.nii.gz,WT,31532,,both_nonempty,finite,2.0
SegMamba_150epochs,4,BraTS20_Training_081.nii.gz,TC,17680,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_081.nii.gz,ET,8450,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_082.nii.gz,WT,10101,,both_nonempty,finite,18.582245506026158
SegMamba_150epochs,4,BraTS20_Training_082.nii.gz,TC,6295,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_082.nii.gz,ET,4518,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_083.nii.gz,WT,73658,,both_nonempty,finite,1.7320508075688772
SegMamba_150epochs,4,BraTS20_Training_083.nii.gz,TC,10558,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_083.nii.gz,ET,7167,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_084.nii.gz,WT,57075,,both_nonempty,finite,2.0
SegMamba_150epochs,4,BraTS20_Training_084.nii.gz,TC,27561,,both_nonempty,finite,1.7320508075688772
SegMamba_150epochs,4,BraTS20_Training_084.nii.gz,ET,17506,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_092.nii.gz,WT,58458,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_092.nii.gz,TC,42898,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_092.nii.gz,ET,32673,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_106.nii.gz,WT,108359,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_106.nii.gz,TC,57728,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_106.nii.gz,ET,41960,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_108.nii.gz,WT,17892,,both_nonempty,finite,3.605551275463989
SegMamba_150epochs,4,BraTS20_Training_108.nii.gz,TC,8301,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_108.nii.gz,ET,8198,,both_nonempty,finite,2.0
SegMamba_150epochs,4,BraTS20_Training_109.nii.gz,WT,100724,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_109.nii.gz,TC,28125,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_109.nii.gz,ET,21853,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_119.nii.gz,WT,32190,,both_nonempty,finite,8.54400374531753
SegMamba_150epochs,4,BraTS20_Training_119.nii.gz,TC,7745,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_119.nii.gz,ET,4466,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_120.nii.gz,WT,123632,,both_nonempty,finite,41.294672447125556
SegMamba_150epochs,4,BraTS20_Training_120.nii.gz,TC,52448,,both_nonempty,finite,1.7320508075688772
SegMamba_150epochs,4,BraTS20_Training_120.nii.gz,ET,19542,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_125.nii.gz,WT,151285,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_125.nii.gz,TC,35936,,both_nonempty,finite,2.8284271247461903
SegMamba_150epochs,4,BraTS20_Training_125.nii.gz,ET,31863,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_130.nii.gz,WT,111724,,both_nonempty,finite,3.3166247903554
SegMamba_150epochs,4,BraTS20_Training_130.nii.gz,TC,58674,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_130.nii.gz,ET,31485,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_134.nii.gz,WT,80682,,both_nonempty,finite,4.58257569495584
SegMamba_150epochs,4,BraTS20_Training_134.nii.gz,TC,45266,,both_nonempty,finite,6.324555320336759
SegMamba_150epochs,4,BraTS20_Training_134.nii.gz,ET,18354,,both_nonempty,finite,4.58257569495584
SegMamba_150epochs,4,BraTS20_Training_139.nii.gz,WT,20487,,both_nonempty,finite,3.1622776601683795
SegMamba_150epochs,4,BraTS20_Training_139.nii.gz,TC,4880,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_139.nii.gz,ET,4467,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_143.nii.gz,WT,147786,,both_nonempty,finite,6.0
SegMamba_150epochs,4,BraTS20_Training_143.nii.gz,TC,124097,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_143.nii.gz,ET,72360,,both_nonempty,finite,2.23606797749979
SegMamba_150epochs,4,BraTS20_Training_144.nii.gz,WT,198692,,both_nonempty,finite,2.449489742783178
SegMamba_150epochs,4,BraTS20_Training_144.nii.gz,TC,72689,,both_nonempty,finite,2.23606797749979
SegMamba_150epochs,4,BraTS20_Training_144.nii.gz,ET,60991,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_147.nii.gz,WT,139257,,both_nonempty,finite,10.488088481701515
SegMamba_150epochs,4,BraTS20_Training_147.nii.gz,TC,65516,,both_nonempty,finite,20.83266665599966
SegMamba_150epochs,4,BraTS20_Training_147.nii.gz,ET,19677,,both_nonempty,finite,49.898897692855286
SegMamba_150epochs,4,BraTS20_Training_156.nii.gz,WT,121150,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_156.nii.gz,TC,47585,,both_nonempty,finite,3.0
SegMamba_150epochs,4,BraTS20_Training_156.nii.gz,ET,27542,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_167.nii.gz,WT,80769,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_167.nii.gz,TC,26245,,both_nonempty,finite,3.0
SegMamba_150epochs,4,BraTS20_Training_167.nii.gz,ET,17276,,both_nonempty,finite,3.3166247903554
SegMamba_150epochs,4,BraTS20_Training_172.nii.gz,WT,37828,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_172.nii.gz,TC,12163,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_172.nii.gz,ET,8994,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_173.nii.gz,WT,134271,,both_nonempty,finite,5.0
SegMamba_150epochs,4,BraTS20_Training_173.nii.gz,TC,39718,,both_nonempty,finite,6.4031242374328485
SegMamba_150epochs,4,BraTS20_Training_173.nii.gz,ET,13892,,both_nonempty,finite,5.0
SegMamba_150epochs,4,BraTS20_Training_179.nii.gz,WT,66802,,both_nonempty,finite,2.8284271247461903
SegMamba_150epochs,4,BraTS20_Training_179.nii.gz,TC,36684,,both_nonempty,finite,3.0
SegMamba_150epochs,4,BraTS20_Training_179.nii.gz,ET,35019,,both_nonempty,finite,3.0
SegMamba_150epochs,4,BraTS20_Training_186.nii.gz,WT,129841,,both_nonempty,finite,2.23606797749979
SegMamba_150epochs,4,BraTS20_Training_186.nii.gz,TC,58843,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_186.nii.gz,ET,50084,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_190.nii.gz,WT,45281,,both_nonempty,finite,4.0
SegMamba_150epochs,4,BraTS20_Training_190.nii.gz,TC,10095,,both_nonempty,finite,17.233687939614086
SegMamba_150epochs,4,BraTS20_Training_190.nii.gz,ET,9769,,both_nonempty,finite,16.55294535724685
SegMamba_150epochs,4,BraTS20_Training_202.nii.gz,WT,97212,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_202.nii.gz,TC,46231,,both_nonempty,finite,1.7320508075688772
SegMamba_150epochs,4,BraTS20_Training_202.nii.gz,ET,28207,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_209.nii.gz,WT,64347,,both_nonempty,finite,2.0
SegMamba_150epochs,4,BraTS20_Training_209.nii.gz,TC,44191,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_209.nii.gz,ET,19458,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_211.nii.gz,WT,80218,,both_nonempty,finite,1.7320508075688772
SegMamba_150epochs,4,BraTS20_Training_211.nii.gz,TC,30663,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_211.nii.gz,ET,18881,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_219.nii.gz,WT,77278,,both_nonempty,finite,12.083045973594572
SegMamba_150epochs,4,BraTS20_Training_219.nii.gz,TC,21485,,both_nonempty,finite,1.4142135623730951
SegMamba_150epochs,4,BraTS20_Training_219.nii.gz,ET,14157,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_227.nii.gz,WT,52898,,both_nonempty,finite,11.74734012447073
SegMamba_150epochs,4,BraTS20_Training_227.nii.gz,TC,6118,,both_nonempty,finite,4.123105625617661
SegMamba_150epochs,4,BraTS20_Training_227.nii.gz,ET,4951,,both_nonempty,finite,3.0
SegMamba_150epochs,4,BraTS20_Training_228.nii.gz,WT,73827,,both_nonempty,finite,5.385164807134504
SegMamba_150epochs,4,BraTS20_Training_228.nii.gz,TC,14252,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_228.nii.gz,ET,10910,,both_nonempty,finite,1.0
SegMamba_150epochs,4,BraTS20_Training_232.nii.gz,WT,91751,,both_nonempty,finite,4.69041575982343
SegMamba_150epochs,4,BraTS20_Training_232.nii.gz,TC,16834,,both_nonempty,finite,5.385164807134504
SegMamba_150epochs,4,BraTS20_Training_232.nii.gz,ET,9523,,both_nonempty,finite,24.020824298928627
SegMamba_150epochs,4,BraTS20_Training_236.nii.gz,WT,169918,,both_nonempty,finite,9.433981132056603
SegMamba_150epochs,4,BraTS20_Training_236.nii.gz,TC,57508,,both_nonempty,finite,16.09347693943108
SegMamba_150epochs,4,BraTS20_Training_236.nii.gz,ET,47182,,both_nonempty,finite,15.684387141358123
